source_id,title,organization,url,country,topic_tags,source_tier,document_type,publication_date,access_date,last_checked_date,license_status,trainable_for_model_flag,retrieval_only_flag,notes
SRC387,Crawled Page SRC387,NICHD,https://www.nichd.nih.gov/grants-contracts/peer-review,INTL,women_health_general,tier2,web_scrape,2025-01-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC388,Crawled Page SRC388,NICHD,https://www.nichd.nih.gov/grants-contracts/contracts,INTL,women_health_general,tier2,web_scrape,2023-01-13,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC389,Crawled Page SRC389,NICHD,https://www.nichd.nih.gov/grants-contracts/process-strategies/policies/clinical-research,INTL,women_health_general,tier2,web_scrape,2023-06-06,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC390,Crawled Page SRC390,NICHD,https://www.nichd.nih.gov/health/topics/uterine,INTL,women_health_general,tier2,web_scrape,2018-11-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC391,Methods of contraception,NHS,https://www.nhs.uk/contraception/methods-of-contraception,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 8:58 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC392,Crawled Page SRC392,NICHD,https://www.nichd.nih.gov/health/topics/stds,INTL,women_health_general,tier2,web_scrape,2017-01-31,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC393,Crawled Page SRC393,NICHD,https://www.nichd.nih.gov/grants-contracts/training-careers,INTL,women_health_general,tier2,web_scrape,2025-01-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC394,Crawled Page SRC394,NICHD,https://www.nichd.nih.gov/research/resources/Pages/index.aspx,INTL,women_health_general,tier2,web_scrape,2023-06-26,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC395,Crawled Page SRC395,NICHD,https://www.nichd.nih.gov/health/clinical-research,INTL,women_health_general,tier2,web_scrape,2023-09-19,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC396,Crawled Page SRC396,NICHD,https://www.nichd.nih.gov/grants-contracts/SBIR_STTR,INTL,women_health_general,tier2,web_scrape,2025-01-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC397,Crawled Page SRC397,NICHD,https://www.nichd.nih.gov/health/topics/pregnancy,INTL,pregnancy_fertility,tier2,web_scrape,2017-01-31,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC398,Crawled Page SRC398,NICHD,https://www.nichd.nih.gov/health/clinical-research/clinical-trial-preapplication-process,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC399,Natural family planning,NHS,https://www.nhs.uk/contraception/methods-of-contraception/natural-family-planning,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9:10 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC400,Crawled Page SRC400,NICHD,https://www.nichd.nih.gov/health/topics/maternal-morbidity-mortality,INTL,women_health_general,tier2,web_scrape,2021-06-09,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC401,Crawled Page SRC401,NICHD,https://www.nichd.nih.gov/health/topics/learningdisabilities,INTL,women_health_general,tier2,web_scrape,2018-09-11,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC402,Crawled Page SRC402,NICHD,https://www.nichd.nih.gov/newsroom,INTL,women_health_general,tier2,web_scrape,2025-04-09,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC403,Crawled Page SRC403,NICHD,https://www.nichd.nih.gov/about/history,INTL,women_health_general,tier2,web_scrape,2019-02-06,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC404,News & Updates,NICHD,https://www.nichd.nih.gov/newsroom/news,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC405,Crawled Page SRC405,NICHD,https://www.nichd.nih.gov/about/org,INTL,women_health_general,tier2,web_scrape,2025-01-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC406,Crawled Page SRC406,NICHD,https://www.nichd.nih.gov/grants-contracts/process-strategies/policies/data-safety,INTL,women_health_general,tier2,web_scrape,2020-11-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC407,Crawled Page SRC407,NICHD,https://www.nichd.nih.gov/about,INTL,women_health_general,tier2,web_scrape,2019-12-10,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC408,Crawled Page SRC408,NICHD,https://www.nichd.nih.gov/about/accomplishments,INTL,women_health_general,tier2,web_scrape,2023-12-04,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC409,Crawled Page SRC409,NICHD,https://www.nichd.nih.gov/about/profiles,INTL,women_health_general,tier2,web_scrape,2026-03-13,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC410,Crawled Page SRC410,NICHD,https://www.nichd.nih.gov/newsroom/NICHDnews/index,INTL,women_health_general,tier2,web_scrape,2021-04-29,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC411,Crawled Page SRC411,NICHD,https://www.nichd.nih.gov/about/advisory,INTL,women_health_general,tier2,web_scrape,2025-01-23,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC412,Crawled Page SRC412,NICHD,https://www.nichd.nih.gov/about/jobs,INTL,women_health_general,tier2,web_scrape,2025-01-22,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC413,Crawled Page SRC413,NICHD,https://www.nichd.nih.gov/about/budget,INTL,women_health_general,tier2,web_scrape,2025-06-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC414,Crawled Page SRC414,NICHD,https://www.nichd.nih.gov/health/clinical-research/CSI-curriculum,INTL,women_health_general,tier2,web_scrape,2026-02-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC415,Crawled Page SRC415,NICHD,https://www.nichd.nih.gov/research/atNICHD/women-in-science,INTL,women_health_general,tier2,web_scrape,2026-03-12,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC416,Internal (female) condoms,NHS,https://www.nhs.uk/contraception/methods-of-contraception/internal-condoms,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9:05 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC417,Crawled Page SRC417,NICHD,https://www.nichd.nih.gov/about/partner_donate,INTL,women_health_general,tier2,web_scrape,2017-12-30,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC418,Crawled Page SRC418,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/gandjbakhche,INTL,infection_sti,tier2,web_scrape,2021-04-06,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC419,Crawled Page SRC419,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/sodt,INTL,infection_sti,tier2,web_scrape,2020-04-10,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC420,Crawled Page SRC420,NICHD,https://www.nichd.nih.gov/about/org/dir,INTL,women_health_general,tier2,web_scrape,2025-01-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC421,Crawled Page SRC421,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/hinnebusch,INTL,infection_sti,tier2,web_scrape,2019-11-21,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC422,Crawled Page SRC422,NICHD,https://www.nichd.nih.gov/about/org/dir/other-facilities/cores/bioinformatics,INTL,women_health_general,tier2,web_scrape,2023-08-03,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC423,Crawled Page SRC423,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/weinstein,INTL,infection_sti,tier2,web_scrape,2020-10-02,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC424,Crawled Page SRC424,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/banerjee,INTL,infection_sti,tier2,web_scrape,2022-04-26,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC425,About the NHS,NHS,https://www.nhs.uk/using-the-nhs/about-the-nhs,INTL,women_health_general,tier2,web_scrape,"14 Aug 2018, 5:38 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC426,View your test results,NHS,https://www.nhs.uk/nhs-services/gps/view-your-test-results,INTL,women_health_general,tier2,web_scrape,"11 Feb 2026, 4:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC427,Crawled Page SRC427,NICHD,https://www.nichd.nih.gov/about/org/od/directors_corner,INTL,women_health_general,tier2,web_scrape,2025-02-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC428,Crawled Page SRC428,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/chitnis,INTL,infection_sti,tier2,web_scrape,2020-09-29,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC429,Crawled Page SRC429,NICHD,https://www.nichd.nih.gov/health/topics/endometriosis,INTL,endometriosis,tier2,web_scrape,2020-02-21,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC430,View your GP health record,NHS,https://www.nhs.uk/nhs-services/gps/view-your-gp-health-record,INTL,women_health_general,tier2,web_scrape,"9 Nov 2023, 12:09 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC431,Crawled Page SRC431,NICHD,https://www.nichd.nih.gov/health/topics/downsyndrome,INTL,women_health_general,tier2,web_scrape,2023-11-30,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC432,Crawled Page SRC432,NICHD,https://www.nichd.nih.gov/health/topics/autism,INTL,women_health_general,tier2,web_scrape,2019-03-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC433,Crawled Page SRC433,NICHD,https://www.nichd.nih.gov/health/topics/adrenalgland,INTL,women_health_general,tier2,web_scrape,2017-01-31,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC434,Find your NHS number,NHS,https://www.nhs.uk/nhs-services/find-nhs-number,INTL,women_health_general,tier2,web_scrape,"11 Feb 2026, 4:48 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC435,Crawled Page SRC435,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/porter,INTL,infection_sti,tier2,web_scrape,2022-01-10,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC436,NHS App,NHS,https://www.nhs.uk/nhs-app,INTL,women_health_general,tier2,web_scrape,"22 Jun 2021, 9:43 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC437,Crawled Page SRC437,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/matthies,INTL,infection_sti,tier2,web_scrape,2021-02-17,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC438,Crawled Page SRC438,NICHD,https://www.nichd.nih.gov/research/atNICHD/Investigators/storz,INTL,infection_sti,tier2,web_scrape,2025-02-14,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC439,About Maternal Mortality Review Committees,CDC,https://www.cdc.gov/maternal-mortality/php/mmrc/index.html,INTL,women_health_general,tier2,web_scrape,2024-05-15 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC440,Ultrasound scans in pregnancy,NHS,https://www.nhs.uk/pregnancy/your-pregnancy-care/ultrasound-scans,INTL,pregnancy_fertility,tier2,web_scrape,"3 Dec 2020, 9:33 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC441,Maternal Mortality Review Committee Logic Model,CDC,https://www.cdc.gov/maternal-mortality/php/mmrc-logic-model/index.html,INTL,women_health_general,tier2,web_scrape,2024-05-15 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
